CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
566,IPC,354,1,1
567,IPC,307,1,1
567,IPC,363,2,2
567,IPC,302,3,3
568,IPC,302,1,1
569,IPC,354,1,1
569,POCSO,8,2,2
569,IPC,302,3,3
570,NDPS,20,1,1
570,IPC,307,2,2
570,IPC,324,3,3
571,DOWRY,3,1,1
572,IPC,420,1,1
572,IPC,363,2,2
572,BNS,109,3,3
573,BNS,109,1,1
573,IPC,302,2,2
574,ARMS,25,1,1
574,IPC,376,2,2
574,MV,184,3,3
575,BNS,64,1,1
576,POCSO,4,1,1
577,IPC,307,1,1
578,BNS,103,1,1
578,IPC,363,2,2
578,DOWRY,4,3,3
579,IPC,324,1,1
580,MV,185,1,1
580,IT,66C,2,2
580,IPC,376,3,3
581,POCSO,4,1,1
581,IT,66D,2,2
582,BNS,305,1,1
582,IPC,498A,2,2
583,IPC,363,1,1
583,IPC,447,2,2
583,IPC,392,3,3
584,IT,66C,1,1
584,IPC,302,2,2
585,IT,66D,1,1
585,SCST,3(1),2,2
586,IT,66D,1,1
586,IPC,447,2,2
587,IT,66C,1,1
587,IPC,302,2,2
587,IPC,307,3,3
588,SCST,3(1),1,1
588,NDPS,20,2,2
588,IPC,447,3,3
589,IPC,392,1,1
589,SCST,3(1),2,2
590,POCSO,8,1,1
590,EXCISE,32,2,2
590,DOWRY,4,3,3
591,SCST,3(1),1,1
591,NDPS,20,2,2
591,IPC,392,3,3
592,IT,66D,1,1
592,ARMS,27,2,2
593,IPC,307,1,1
593,BNS,305,2,2
593,MV,185,3,3
594,ARMS,25,1,1
595,DOWRY,3,1,1
595,EXCISE,32,2,2
595,DOWRY,4,3,3
596,BNS,103,1,1
596,BNS,64,2,2
596,POCSO,4,3,3
597,BNS,305,1,1
597,MV,185,2,2
597,IPC,376,3,3
598,SCST,3(1),1,1
598,BNS,103,2,2
598,ARMS,27,3,3
599,ARMS,27,1,1
599,POCSO,8,2,2
599,BNS,103,3,3
600,IPC,420,1,1
600,BNS,305,2,2
600,NDPS,20,3,3
601,IPC,354,1,1
601,IPC,363,2,2
602,IT,66C,1,1
602,BNS,318,2,2
602,IPC,376,3,3
603,NDPS,21,1,1
603,IPC,498A,2,2
603,IT,66C,3,3
604,POCSO,8,1,1
604,IPC,498A,2,2
605,SCST,3(1),1,1
606,BNS,318,1,1
607,IT,66C,1,1
607,BNS,305,2,2
607,MV,184,3,3
608,DOWRY,4,1,1
608,IPC,354,2,2
609,IPC,376,1,1
610,POCSO,4,1,1
610,MV,184,2,2
611,EXCISE,32,1,1
612,IPC,302,1,1
612,POCSO,8,2,2
613,ARMS,25,1,1
613,IT,66D,2,2
614,BNS,109,1,1
614,MV,185,2,2
615,IPC,376,1,1
615,IPC,498A,2,2
615,IPC,447,3,3
616,BNS,64,1,1
617,IPC,363,1,1
617,ARMS,25,2,2
618,SCST,3(1),1,1
618,ARMS,27,2,2
619,IPC,376,1,1
620,MV,184,1,1
620,BNS,318,2,2
620,IT,66C,3,3
621,DOWRY,4,1,1
622,IPC,363,1,1
622,IT,66C,2,2
623,EXCISE,32,1,1
624,BNS,64,1,1
624,NDPS,21,2,2
625,MV,185,1,1
625,EXCISE,32,2,2
626,IPC,354,1,1
626,ARMS,27,2,2
627,NDPS,21,1,1
628,IPC,420,1,1
629,MV,184,1,1
630,ARMS,25,1,1
630,IPC,307,2,2
631,ARMS,27,1,1
632,IPC,392,1,1
632,IPC,354,2,2
633,DOWRY,4,1,1
633,NDPS,21,2,2
633,NDPS,20,3,3
634,IPC,376,1,1
634,MV,185,2,2
635,IPC,307,1,1
635,IPC,447,2,2
635,IT,66C,3,3
636,EXCISE,32,1,1
636,IPC,363,2,2
636,POCSO,8,3,3
637,POCSO,8,1,1
638,BNS,305,1,1
638,IPC,307,2,2
639,DOWRY,3,1,1
640,BNS,305,1,1
640,IT,66C,2,2
640,BNS,64,3,3
641,IPC,302,1,1
642,IT,66C,1,1
642,NDPS,20,2,2
642,ARMS,25,3,3
643,BNS,64,1,1
644,EXCISE,32,1,1
645,IPC,307,1,1
646,IPC,302,1,1
647,NDPS,20,1,1
647,IPC,376,2,2
648,DOWRY,4,1,1
649,NDPS,21,1,1
649,MV,185,2,2
650,IPC,324,1,1
651,EXCISE,32,1,1
651,BNS,305,2,2
652,BNS,305,1,1
652,MV,185,2,2
652,NDPS,21,3,3
653,BNS,318,1,1
654,POCSO,8,1,1
654,DOWRY,4,2,2
655,IT,66C,1,1
655,BNS,305,2,2
656,NDPS,21,1,1
656,IT,66D,2,2
656,IPC,324,3,3
657,IPC,307,1,1
657,NDPS,21,2,2
658,IPC,498A,1,1
659,ARMS,25,1,1
660,POCSO,4,1,1
661,ARMS,25,1,1
661,BNS,318,2,2
661,MV,184,3,3
662,IT,66D,1,1
662,IPC,324,2,2
662,BNS,103,3,3
663,BNS,64,1,1
663,ARMS,25,2,2
663,DOWRY,4,3,3
664,EXCISE,32,1,1
664,IPC,447,2,2
664,MV,184,3,3
665,IPC,324,1,1
665,IPC,498A,2,2
666,IPC,498A,1,1
667,ARMS,27,1,1
668,SCST,3(1),1,1
668,MV,185,2,2
668,IPC,363,3,3
669,POCSO,8,1,1
669,IPC,354,2,2
669,BNS,64,3,3
670,BNS,109,1,1
670,IPC,354,2,2
670,IPC,363,3,3
671,BNS,109,1,1
672,IPC,420,1,1
672,SCST,3(1),2,2
672,NDPS,21,3,3
673,IPC,354,1,1
674,MV,185,1,1
675,ARMS,25,1,1
675,EXCISE,32,2,2
675,NDPS,20,3,3
676,IPC,498A,1,1
676,IT,66D,2,2
676,NDPS,21,3,3
677,BNS,305,1,1
678,BNS,305,1,1
679,DOWRY,3,1,1
679,POCSO,8,2,2
679,DOWRY,4,3,3
680,EXCISE,32,1,1
680,NDPS,20,2,2
680,IPC,307,3,3
681,IPC,376,1,1
681,IPC,363,2,2
682,NDPS,20,1,1
682,IPC,376,2,2
683,IPC,363,1,1
683,SCST,3(1),2,2
683,MV,185,3,3
684,EXCISE,32,1,1
684,IPC,307,2,2
685,SCST,3(1),1,1
686,DOWRY,4,1,1
686,BNS,109,2,2
686,BNS,64,3,3
687,IPC,376,1,1
688,IPC,392,1,1
688,ARMS,25,2,2
689,DOWRY,4,1,1
690,IT,66C,1,1
691,NDPS,21,1,1
691,MV,185,2,2
692,EXCISE,32,1,1
692,IT,66D,2,2
692,ARMS,27,3,3
693,BNS,109,1,1
694,IPC,498A,1,1
695,DOWRY,4,1,1
696,NDPS,21,1,1
697,NDPS,21,1,1
697,DOWRY,4,2,2
697,BNS,103,3,3
698,ARMS,25,1,1
698,BNS,103,2,2
698,IPC,376,3,3
699,IPC,302,1,1
699,IT,66C,2,2
699,DOWRY,3,3,3
700,ARMS,25,1,1
700,ARMS,27,2,2
700,IT,66D,3,3
701,BNS,109,1,1
702,IPC,302,1,1
702,IPC,376,2,2
703,ARMS,25,1,1
704,IPC,302,1,1
705,IPC,376,1,1
706,IPC,447,1,1
706,DOWRY,3,2,2
707,IPC,302,1,1
708,BNS,103,1,1
708,BNS,109,2,2
708,IT,66D,3,3
709,IPC,447,1,1
710,SCST,3(1),1,1
710,IPC,392,2,2
710,NDPS,21,3,3
711,IPC,363,1,1
711,IPC,447,2,2
712,BNS,318,1,1
712,SCST,3(1),2,2
713,IT,66D,1,1
714,POCSO,8,1,1
714,IPC,392,2,2
714,POCSO,4,3,3
715,IPC,498A,1,1
715,DOWRY,4,2,2
715,DOWRY,3,3,3
716,IPC,302,1,1
717,DOWRY,3,1,1
717,DOWRY,4,2,2
718,NDPS,21,1,1
719,IPC,363,1,1
719,DOWRY,4,2,2
720,BNS,305,1,1
721,DOWRY,4,1,1
721,BNS,305,2,2
721,IPC,376,3,3
722,IPC,420,1,1
722,BNS,109,2,2
723,IT,66C,1,1
723,IPC,354,2,2
724,IPC,498A,1,1
725,IPC,302,1,1
725,BNS,64,2,2
725,NDPS,21,3,3
726,BNS,305,1,1
726,IT,66C,2,2
726,IPC,392,3,3
727,IPC,324,1,1
727,IPC,363,2,2
727,ARMS,25,3,3
728,IPC,392,1,1
729,ARMS,25,1,1
729,ARMS,27,2,2
730,IPC,363,1,1
730,MV,185,2,2
730,IPC,392,3,3
731,MV,184,1,1
731,BNS,305,2,2
732,IPC,302,1,1
733,DOWRY,3,1,1
733,BNS,318,2,2
733,ARMS,27,3,3
734,NDPS,21,1,1
735,NDPS,20,1,1
736,ARMS,27,1,1
736,MV,185,2,2
736,NDPS,20,3,3
737,IPC,420,1,1
737,DOWRY,3,2,2
737,IPC,324,3,3
738,IT,66D,1,1
739,POCSO,4,1,1
740,IPC,324,1,1
741,NDPS,20,1,1
741,ARMS,27,2,2
742,NDPS,21,1,1
742,MV,184,2,2
742,IPC,307,3,3
743,IPC,376,1,1
744,ARMS,25,1,1
745,IPC,376,1,1
746,BNS,64,1,1
746,DOWRY,3,2,2
746,IPC,447,3,3
747,SCST,3(1),1,1
748,IPC,324,1,1
748,DOWRY,3,2,2
748,BNS,305,3,3
749,NDPS,20,1,1
749,IT,66C,2,2
749,IPC,447,3,3
750,IT,66D,1,1
750,IPC,354,2,2
750,IPC,324,3,3
751,IPC,354,1,1
751,IPC,392,2,2
752,POCSO,4,1,1
752,POCSO,8,2,2
752,IT,66C,3,3
753,IPC,447,1,1
753,EXCISE,32,2,2
753,IPC,376,3,3
754,IPC,307,1,1
755,BNS,305,1,1
755,IPC,363,2,2
755,NDPS,21,3,3
756,IT,66C,1,1
756,IPC,392,2,2
756,EXCISE,32,3,3
757,ARMS,27,1,1
757,MV,185,2,2
758,IPC,324,1,1
759,IPC,392,1,1
760,DOWRY,3,1,1
761,IPC,354,1,1
761,NDPS,21,2,2
761,EXCISE,32,3,3
762,IPC,498A,1,1
763,ARMS,27,1,1
764,BNS,109,1,1
764,IPC,420,2,2
765,EXCISE,32,1,1
766,BNS,318,1,1
766,DOWRY,3,2,2
767,IT,66D,1,1
767,IPC,392,2,2
768,IT,66D,1,1
768,IPC,376,2,2
768,NDPS,21,3,3
769,POCSO,8,1,1
769,ARMS,27,2,2
770,ARMS,27,1,1
771,MV,185,1,1
771,IPC,302,2,2
771,IPC,324,3,3
772,DOWRY,3,1,1
773,IT,66C,1,1
773,DOWRY,3,2,2
773,NDPS,20,3,3
774,IPC,307,1,1
774,IPC,363,2,2
775,IPC,302,1,1
775,POCSO,8,2,2
776,POCSO,8,1,1
776,NDPS,20,2,2
777,ARMS,25,1,1
778,SCST,3(1),1,1
778,POCSO,8,2,2
779,DOWRY,3,1,1
779,IPC,376,2,2
779,POCSO,8,3,3
780,IPC,376,1,1
780,IPC,447,2,2
780,IPC,392,3,3
781,IPC,354,1,1
781,IPC,307,2,2
782,BNS,305,1,1
782,NDPS,21,2,2
783,DOWRY,3,1,1
783,BNS,305,2,2
783,IPC,363,3,3
784,POCSO,4,1,1
784,IPC,324,2,2
785,IPC,354,1,1
785,IPC,498A,2,2
785,NDPS,21,3,3
786,SCST,3(1),1,1
786,IPC,420,2,2
786,DOWRY,4,3,3
787,MV,184,1,1
787,ARMS,27,2,2
787,POCSO,8,3,3
788,BNS,64,1,1
789,BNS,103,1,1
789,IPC,354,2,2
790,IPC,376,1,1
790,BNS,64,2,2
790,IPC,307,3,3
791,NDPS,21,1,1
792,MV,185,1,1
792,BNS,109,2,2
793,IPC,498A,1,1
794,BNS,103,1,1
794,BNS,109,2,2
795,BNS,64,1,1
796,IPC,376,1,1
796,IPC,420,2,2
797,BNS,305,1,1
797,EXCISE,32,2,2
797,IPC,376,3,3
798,ARMS,27,1,1
798,SCST,3(1),2,2
799,DOWRY,4,1,1
799,SCST,3(1),2,2
799,BNS,64,3,3
800,IPC,302,1,1
800,NDPS,20,2,2
800,IPC,447,3,3
801,IPC,392,1,1
801,BNS,64,2,2
802,ARMS,25,1,1
803,NDPS,20,1,1
803,IPC,324,2,2
803,BNS,109,3,3
804,MV,185,1,1
804,EXCISE,32,2,2
805,ARMS,27,1,1
805,IPC,307,2,2
806,SCST,3(1),1,1
806,IPC,354,2,2
806,IPC,392,3,3
807,IPC,307,1,1
807,IPC,392,2,2
808,POCSO,8,1,1
808,BNS,318,2,2
809,IPC,447,1,1
809,POCSO,4,2,2
809,NDPS,20,3,3
810,IPC,324,1,1
810,ARMS,25,2,2
811,BNS,305,1,1
811,NDPS,20,2,2
811,EXCISE,32,3,3
812,ARMS,27,1,1
813,DOWRY,3,1,1
814,NDPS,20,1,1
815,POCSO,4,1,1
815,DOWRY,4,2,2
816,MV,184,1,1
816,NDPS,21,2,2
816,BNS,109,3,3
817,POCSO,8,1,1
817,SCST,3(1),2,2
818,POCSO,8,1,1
819,MV,185,1,1
819,DOWRY,3,2,2
819,ARMS,27,3,3
820,BNS,305,1,1
820,BNS,109,2,2
821,IT,66D,1,1
821,BNS,318,2,2
821,BNS,305,3,3
822,IPC,376,1,1
822,IPC,392,2,2
822,DOWRY,3,3,3
823,IT,66C,1,1
823,MV,184,2,2
823,DOWRY,4,3,3
824,BNS,305,1,1
824,IPC,420,2,2
824,IPC,363,3,3
825,IPC,498A,1,1
825,MV,185,2,2
826,NDPS,20,1,1
826,ARMS,27,2,2
826,POCSO,4,3,3
827,BNS,103,1,1
828,IT,66D,1,1
828,IPC,498A,2,2
828,IT,66C,3,3
829,BNS,318,1,1
829,POCSO,8,2,2
829,BNS,305,3,3
830,BNS,109,1,1
830,DOWRY,3,2,2
830,IT,66D,3,3
831,IPC,392,1,1
832,MV,184,1,1
832,IPC,498A,2,2
833,MV,184,1,1
834,ARMS,27,1,1
834,IPC,354,2,2
835,ARMS,27,1,1
835,DOWRY,3,2,2
836,IPC,392,1,1
837,BNS,64,1,1
838,IPC,324,1,1
838,IT,66C,2,2
839,NDPS,21,1,1
840,IPC,498A,1,1
840,DOWRY,3,2,2
840,BNS,305,3,3
841,MV,184,1,1
842,POCSO,4,1,1
843,ARMS,27,1,1
843,IT,66C,2,2
844,IPC,307,1,1
844,POCSO,4,2,2
844,IPC,392,3,3
845,IPC,354,1,1
845,EXCISE,32,2,2
845,IPC,363,3,3
846,IPC,307,1,1
847,ARMS,27,1,1
848,SCST,3(1),1,1
848,DOWRY,3,2,2
848,BNS,109,3,3
849,BNS,64,1,1
849,IPC,376,2,2
849,POCSO,4,3,3
850,BNS,318,1,1
850,BNS,64,2,2
850,ARMS,27,3,3
851,IT,66C,1,1
851,NDPS,20,2,2
852,IPC,324,1,1
852,POCSO,4,2,2
853,DOWRY,4,1,1
854,BNS,318,1,1
854,EXCISE,32,2,2
855,EXCISE,32,1,1
855,MV,185,2,2
855,NDPS,20,3,3
856,IPC,354,1,1
857,IPC,302,1,1
858,IT,66D,1,1
859,DOWRY,4,1,1
859,EXCISE,32,2,2
860,BNS,109,1,1
860,ARMS,27,2,2
861,IPC,354,1,1
861,IPC,447,2,2
862,ARMS,27,1,1
863,IPC,354,1,1
863,IPC,307,2,2
864,NDPS,21,1,1
865,IT,66D,1,1
866,BNS,109,1,1
866,DOWRY,4,2,2
867,MV,185,1,1
868,ARMS,25,1,1
868,BNS,64,2,2
868,POCSO,8,3,3
869,IPC,420,1,1
870,BNS,109,1,1
870,MV,185,2,2
871,DOWRY,4,1,1
871,IPC,363,2,2
871,BNS,64,3,3
872,POCSO,4,1,1
873,BNS,64,1,1
873,IT,66D,2,2
873,NDPS,20,3,3
874,SCST,3(1),1,1
875,EXCISE,32,1,1
875,IT,66D,2,2
876,BNS,318,1,1
876,POCSO,8,2,2
876,IPC,307,3,3
877,ARMS,25,1,1
878,MV,185,1,1
878,IPC,307,2,2
878,IPC,363,3,3
879,NDPS,21,1,1
879,IPC,376,2,2
880,POCSO,4,1,1
880,IPC,376,2,2
880,IPC,363,3,3
881,IT,66D,1,1
881,BNS,64,2,2
881,IPC,363,3,3
882,IPC,420,1,1
883,IPC,447,1,1
883,IT,66C,2,2
883,POCSO,4,3,3
884,MV,185,1,1
885,BNS,64,1,1
885,IPC,354,2,2
886,BNS,103,1,1
886,IPC,420,2,2
887,MV,184,1,1
888,BNS,103,1,1
888,NDPS,21,2,2
888,IT,66D,3,3
889,IPC,392,1,1
890,IPC,392,1,1
890,BNS,305,2,2
890,DOWRY,4,3,3
891,IPC,498A,1,1
891,BNS,64,2,2
892,BNS,103,1,1
892,IPC,447,2,2
893,EXCISE,32,1,1
893,IPC,307,2,2
893,NDPS,20,3,3
894,BNS,318,1,1
894,IPC,420,2,2
894,NDPS,21,3,3
895,MV,184,1,1
895,SCST,3(1),2,2
895,IPC,376,3,3
896,IPC,324,1,1
896,NDPS,20,2,2
896,POCSO,4,3,3
897,SCST,3(1),1,1
898,IPC,447,1,1
898,IPC,324,2,2
898,IPC,420,3,3
899,IPC,392,1,1
899,IPC,354,2,2
900,IPC,376,1,1
900,ARMS,27,2,2
900,IPC,392,3,3
901,SCST,3(1),1,1
901,BNS,109,2,2
902,IPC,307,1,1
902,IPC,447,2,2
903,IPC,447,1,1
903,DOWRY,3,2,2
904,IPC,363,1,1
904,IPC,302,2,2
905,IPC,392,1,1
905,BNS,318,2,2
906,POCSO,4,1,1
906,IT,66D,2,2
906,IPC,376,3,3
907,POCSO,8,1,1
908,IPC,376,1,1
908,BNS,64,2,2
909,MV,184,1,1
910,DOWRY,4,1,1
911,BNS,305,1,1
911,MV,185,2,2
912,IPC,302,1,1
913,DOWRY,3,1,1
913,POCSO,4,2,2
914,IT,66D,1,1
914,IPC,447,2,2
914,BNS,109,3,3
915,IT,66D,1,1
916,MV,184,1,1
916,BNS,109,2,2
917,MV,184,1,1
917,MV,185,2,2
917,BNS,305,3,3
918,NDPS,21,1,1
918,IPC,392,2,2
919,BNS,318,1,1
920,DOWRY,4,1,1
921,BNS,109,1,1
921,IPC,420,2,2
922,IT,66D,1,1
922,BNS,103,2,2
923,IPC,307,1,1
923,IPC,498A,2,2
924,DOWRY,4,1,1
924,IPC,302,2,2
924,BNS,109,3,3
925,BNS,103,1,1
926,POCSO,4,1,1
926,IT,66C,2,2
927,POCSO,8,1,1
927,IPC,363,2,2
927,IPC,498A,3,3
928,IPC,447,1,1
928,DOWRY,4,2,2
928,IPC,324,3,3
929,DOWRY,4,1,1
929,POCSO,8,2,2
929,SCST,3(1),3,3
930,IPC,392,1,1
930,NDPS,21,2,2
931,IPC,354,1,1
932,BNS,305,1,1
932,IPC,302,2,2
932,SCST,3(1),3,3
933,NDPS,20,1,1
934,IPC,392,1,1
935,BNS,109,1,1
936,POCSO,4,1,1
937,MV,184,1,1
937,MV,185,2,2
937,IPC,498A,3,3
938,POCSO,8,1,1
939,IPC,363,1,1
940,IPC,307,1,1
941,IT,66C,1,1
942,BNS,103,1,1
942,POCSO,4,2,2
942,IPC,498A,3,3
943,IT,66D,1,1
943,IPC,307,2,2
944,ARMS,25,1,1
944,BNS,103,2,2
945,DOWRY,3,1,1
945,DOWRY,4,2,2
946,BNS,318,1,1
947,IPC,392,1,1
948,IPC,447,1,1
948,NDPS,21,2,2
949,POCSO,4,1,1
949,BNS,305,2,2
949,IT,66C,3,3
950,ARMS,25,1,1
950,NDPS,20,2,2
951,IT,66D,1,1
951,MV,184,2,2
951,IPC,420,3,3
952,MV,184,1,1
952,IPC,354,2,2
952,IPC,307,3,3
953,NDPS,21,1,1
953,BNS,103,2,2
953,BNS,109,3,3
954,IPC,376,1,1
955,IPC,324,1,1
955,IT,66D,2,2
955,IPC,307,3,3
956,POCSO,4,1,1
956,IPC,324,2,2
956,IPC,307,3,3
957,IPC,302,1,1
957,POCSO,4,2,2
958,IPC,376,1,1
959,BNS,64,1,1
960,IPC,302,1,1
960,ARMS,25,2,2
960,DOWRY,3,3,3
961,IT,66C,1,1
962,POCSO,8,1,1
963,IPC,420,1,1
963,IPC,447,2,2
964,BNS,103,1,1
964,MV,184,2,2
964,SCST,3(1),3,3
965,POCSO,8,1,1
965,ARMS,25,2,2
965,IPC,302,3,3
966,EXCISE,32,1,1
966,IPC,354,2,2
966,IPC,307,3,3
967,BNS,305,1,1
967,POCSO,4,2,2
967,SCST,3(1),3,3
968,BNS,109,1,1
968,IPC,324,2,2
969,DOWRY,4,1,1
969,MV,185,2,2
970,MV,185,1,1
970,BNS,64,2,2
971,BNS,318,1,1
971,BNS,103,2,2
972,BNS,109,1,1
972,MV,184,2,2
972,ARMS,27,3,3
973,IPC,420,1,1
973,ARMS,25,2,2
973,MV,185,3,3
974,ARMS,25,1,1
974,IT,66D,2,2
974,NDPS,20,3,3
975,NDPS,21,1,1
976,POCSO,8,1,1
976,EXCISE,32,2,2
977,IT,66D,1,1
977,IPC,420,2,2
978,IPC,447,1,1
979,IT,66D,1,1
980,SCST,3(1),1,1
980,BNS,305,2,2
980,IPC,363,3,3
981,IPC,447,1,1
981,SCST,3(1),2,2
982,IPC,354,1,1
982,IPC,447,2,2
983,IPC,363,1,1
983,BNS,318,2,2
984,BNS,103,1,1
984,IPC,420,2,2
984,IT,66C,3,3
985,BNS,64,1,1
985,SCST,3(1),2,2
985,IPC,307,3,3
986,MV,185,1,1
986,IPC,302,2,2
987,IPC,447,1,1
988,NDPS,20,1,1
988,NDPS,21,2,2
989,MV,185,1,1
990,ARMS,25,1,1
991,DOWRY,4,1,1
992,IPC,498A,1,1
992,IPC,324,2,2
992,ARMS,25,3,3
993,DOWRY,4,1,1
994,POCSO,8,1,1
995,IPC,307,1,1
995,IPC,324,2,2
996,NDPS,21,1,1
996,IT,66C,2,2
997,IPC,392,1,1
998,IPC,363,1,1
998,IT,66D,2,2
999,IPC,420,1,1
999,IPC,498A,2,2
1000,BNS,103,1,1
1000,BNS,109,2,2
1001,NDPS,20,1,1
1001,BNS,64,2,2
1001,IT,66D,3,3
1002,BNS,64,1,1
1002,BNS,103,2,2
1002,SCST,3(1),3,3
1003,BNS,305,1,1
1003,IPC,307,2,2
1003,NDPS,21,3,3
1004,ARMS,25,1,1
1005,BNS,103,1,1
1006,ARMS,27,1,1
1006,DOWRY,4,2,2
1007,POCSO,8,1,1
1008,ARMS,25,1,1
1008,IT,66D,2,2
1008,IPC,363,3,3
1009,IT,66C,1,1
1010,BNS,103,1,1
1011,IT,66D,1,1
1011,DOWRY,4,2,2
1011,DOWRY,3,3,3
1012,IPC,376,1,1
1012,BNS,318,2,2
1012,IPC,307,3,3
1013,IPC,302,1,1
1014,SCST,3(1),1,1
1014,IPC,302,2,2
1014,IPC,392,3,3
1015,ARMS,27,1,1
1015,IT,66C,2,2
1016,IPC,447,1,1
1017,ARMS,27,1,1
1017,IPC,447,2,2
1018,ARMS,27,1,1
1018,IPC,392,2,2
1019,IT,66C,1,1
1020,NDPS,20,1,1
1020,DOWRY,3,2,2
1021,IPC,376,1,1
1021,IPC,447,2,2
1022,BNS,318,1,1
1022,IPC,420,2,2
1022,BNS,103,3,3
1023,IPC,363,1,1
1023,SCST,3(1),2,2
1023,EXCISE,32,3,3
1024,IPC,447,1,1
1025,BNS,109,1,1
1025,EXCISE,32,2,2
1026,EXCISE,32,1,1
1026,IT,66C,2,2
1026,IPC,447,3,3
1027,IT,66D,1,1
1028,MV,185,1,1
1029,BNS,305,1,1
1029,BNS,318,2,2
1030,SCST,3(1),1,1
1030,BNS,109,2,2
1030,BNS,103,3,3
1031,SCST,3(1),1,1
1032,SCST,3(1),1,1
1032,IT,66C,2,2
1032,MV,185,3,3
1033,IPC,302,1,1
1034,POCSO,4,1,1
1035,MV,185,1,1
1036,IPC,324,1,1
1037,IPC,307,1,1
1037,IPC,392,2,2
1038,BNS,109,1,1
1038,MV,184,2,2
1038,IPC,302,3,3
1039,BNS,305,1,1
1040,IPC,376,1,1
1041,IPC,498A,1,1
1041,IPC,420,2,2
1041,POCSO,8,3,3
1042,DOWRY,4,1,1
1042,IPC,324,2,2
1043,IT,66D,1,1
1044,NDPS,21,1,1
1044,SCST,3(1),2,2
1044,IPC,447,3,3
1045,IT,66D,1,1
1045,SCST,3(1),2,2
1045,BNS,318,3,3
1046,BNS,103,1,1
1046,EXCISE,32,2,2
1047,IPC,363,1,1
1047,BNS,318,2,2
1048,IPC,392,1,1
1048,IPC,363,2,2
1048,IPC,302,3,3
1049,IT,66C,1,1
1049,IPC,363,2,2
1049,BNS,103,3,3
1050,EXCISE,32,1,1
1050,BNS,109,2,2
1051,BNS,103,1,1
1052,IT,66C,1,1
1052,POCSO,8,2,2
1052,IPC,420,3,3
1053,NDPS,21,1,1
1053,IPC,392,2,2
1054,POCSO,8,1,1
1055,IPC,447,1,1
1055,IT,66C,2,2
1055,IPC,498A,3,3
1056,IPC,363,1,1
1056,IPC,302,2,2
1056,NDPS,20,3,3
1057,MV,184,1,1
1057,SCST,3(1),2,2
1058,BNS,305,1,1
1059,MV,184,1,1
1059,IPC,302,2,2
1059,BNS,64,3,3
1060,ARMS,27,1,1
1060,IPC,302,2,2
1060,BNS,103,3,3
1061,IPC,363,1,1
1061,IPC,324,2,2
1061,BNS,64,3,3
1062,IPC,420,1,1
1063,IPC,392,1,1
1063,IPC,302,2,2
1064,IPC,302,1,1
1065,DOWRY,4,1,1
1065,BNS,103,2,2
1066,IPC,376,1,1
1067,IT,66D,1,1
1067,IPC,376,2,2
1067,ARMS,27,3,3
1068,POCSO,4,1,1
1068,IPC,447,2,2
1068,MV,184,3,3
1069,POCSO,4,1,1
1069,IPC,420,2,2
1069,IPC,447,3,3
1070,BNS,103,1,1
1070,DOWRY,3,2,2
1071,NDPS,21,1,1
1072,DOWRY,4,1,1
1073,IPC,420,1,1
1073,BNS,305,2,2
1074,EXCISE,32,1,1
1075,IPC,392,1,1
1075,POCSO,4,2,2
1076,IPC,376,1,1
1077,MV,185,1,1
1077,IPC,392,2,2
1078,ARMS,25,1,1
1078,BNS,305,2,2
1078,IPC,376,3,3
1079,MV,185,1,1
1079,BNS,103,2,2
1079,POCSO,8,3,3
1080,SCST,3(1),1,1
1080,IPC,302,2,2
1080,BNS,109,3,3
1081,IPC,354,1,1
1081,IPC,363,2,2
1081,BNS,305,3,3
1082,DOWRY,3,1,1
1082,SCST,3(1),2,2
1083,IPC,354,1,1
1083,IPC,498A,2,2
1084,IPC,447,1,1
1085,BNS,305,1,1
1085,DOWRY,3,2,2
1085,IPC,307,3,3
1086,POCSO,8,1,1
1087,NDPS,20,1,1
1087,BNS,103,2,2
1087,IPC,324,3,3
1088,BNS,103,1,1
1088,IPC,376,2,2
1089,IT,66C,1,1
1089,DOWRY,4,2,2
1090,DOWRY,4,1,1
1091,POCSO,8,1,1
1092,ARMS,27,1,1
1093,MV,185,1,1
1094,IPC,498A,1,1
1094,DOWRY,4,2,2
1094,POCSO,4,3,3
1095,ARMS,27,1,1
1095,DOWRY,3,2,2
1095,EXCISE,32,3,3
1096,MV,184,1,1
1096,IPC,302,2,2
1096,DOWRY,4,3,3
1097,BNS,305,1,1
1098,IPC,354,1,1
1099,ARMS,27,1,1
1099,BNS,318,2,2
1100,NDPS,21,1,1
1100,SCST,3(1),2,2
1101,IPC,420,1,1
1102,MV,184,1,1
1102,IPC,324,2,2
1102,POCSO,4,3,3
1103,IPC,392,1,1
1104,ARMS,27,1,1
1104,IPC,498A,2,2
1105,IT,66D,1,1
1105,NDPS,20,2,2
1105,NDPS,21,3,3
1106,ARMS,27,1,1
1107,ARMS,27,1,1
1108,BNS,305,1,1
1109,EXCISE,32,1,1
1109,IPC,447,2,2
1110,BNS,318,1,1
1110,NDPS,20,2,2
1110,POCSO,4,3,3
1111,IPC,363,1,1
1112,IPC,392,1,1
1112,IPC,420,2,2
1112,IPC,354,3,3
1113,BNS,109,1,1
1113,IPC,363,2,2
1114,IPC,392,1,1
1115,SCST,3(1),1,1
1116,IPC,363,1,1
1117,IPC,498A,1,1
1117,BNS,318,2,2
1117,BNS,64,3,3
1118,SCST,3(1),1,1
1118,BNS,305,2,2
