ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
455,975,2,2026-02-09,1,9,187,6220,6,1619,1,0
456,976,2,2026-03-01,1,10,204,7505,33,1622,1,1
457,976,2,2026-03-27,1,10,204,7505,33,1623,1,0
458,979,1,2025-01-18,1,16,320,5010,21,1626,1,0
459,980,1,2026-05-05,1,1,23,3995,6,1627,1,0
460,981,2,2025-12-05,1,16,321,5525,39,1629,1,0
461,981,1,2026-01-04,1,16,321,5525,39,1628,1,0
462,987,1,2024-09-02,1,15,317,3270,34,1636,1,0
463,989,1,2026-04-07,1,3,56,4949,5,1639,1,0
464,991,2,2025-05-14,1,1,19,4516,23,1643,1,0
465,991,1,2025-05-08,1,1,19,4516,23,1646,1,0
466,996,1,2025-05-07,1,7,142,2908,43,1651,1,0
467,996,1,2025-05-01,1,7,142,2908,43,1652,1,0
468,1001,2,2025-10-11,1,3,62,7844,29,1664,1,1
469,1002,2,2024-02-27,1,1,22,5978,3,1665,1,0
470,1011,1,2026-01-03,1,12,244,6653,42,1678,1,0
471,1013,1,2025-09-21,1,16,318,4190,18,1682,1,0
472,1013,1,2025-08-28,1,16,318,4190,18,1683,1,0
473,1017,2,2025-03-28,1,2,31,7259,13,1689,1,0
474,1017,1,2025-02-20,1,2,31,7259,13,1690,1,0
475,1020,1,2026-06-11,1,7,140,2326,30,1692,1,0
476,1022,2,2026-03-22,1,1,25,1667,43,1695,1,0
477,1022,1,2026-04-14,1,1,25,1667,43,1696,1,0
478,1026,2,2025-07-24,1,8,175,2447,4,1702,1,0
479,1033,1,2025-08-16,1,5,113,3558,27,1710,1,0
480,1033,2,2025-06-29,1,5,113,3558,27,1711,1,0
481,1039,2,2024-11-16,1,6,126,3713,4,1721,1,1
482,1039,1,2024-11-06,1,6,126,3713,4,1722,1,0
483,1044,2,2026-05-14,1,11,235,1209,38,1729,1,0
484,1044,2,2026-04-08,1,11,235,1209,38,1730,1,0
485,1050,1,2026-03-26,1,16,335,6630,10,1739,1,0
486,1053,1,2025-07-09,1,9,181,4573,36,1743,1,1
487,1053,2,2025-08-27,1,9,181,4573,36,1742,1,1
488,1054,1,2025-11-21,1,14,293,2779,14,1744,1,0
489,1058,2,2024-09-04,1,15,302,5737,6,1749,1,0
490,1061,2,2026-02-04,1,8,174,7924,36,1756,1,0
491,1064,2,2025-07-30,1,7,159,3491,46,1764,1,1
492,1064,1,2025-07-28,1,7,159,3491,46,1763,1,1
493,1066,1,2026-05-11,1,2,47,5028,29,1768,1,0
494,1080,2,2026-03-26,1,10,206,4568,4,1788,1,0
495,1083,2,2024-11-08,1,8,169,2519,2,1796,1,0
496,1083,2,2024-11-26,1,8,169,2519,2,1794,1,0
497,1084,1,2024-03-18,1,10,201,590,40,1797,1,0
498,1088,1,2025-01-09,1,14,293,5640,18,1801,1,0
499,1089,2,2024-04-22,1,3,60,5560,9,1802,1,0
500,1096,1,2024-12-14,1,9,185,2516,20,1818,1,0
501,1098,2,2026-04-02,1,13,267,1107,35,1822,1,0
502,1098,1,2026-03-21,1,13,267,1107,35,1823,1,0
503,1099,1,2024-07-29,1,1,10,1967,29,1824,1,0
504,1103,1,2024-02-10,1,1,13,228,2,1831,1,0
505,1103,2,2024-02-03,1,1,13,228,2,1832,1,0
506,1108,2,2026-07-27,1,12,244,773,35,1840,1,0
507,1108,2,2026-07-24,1,12,244,773,35,1839,1,0
508,1113,1,2024-05-01,1,5,112,4171,48,1850,1,0
509,1118,1,2025-09-25,1,11,229,7925,32,1857,1,0
510,1121,1,2025-01-04,1,14,291,6368,21,1862,1,0
511,1124,1,2024-12-25,1,8,165,2001,16,1867,1,0
512,1125,2,2024-11-18,1,4,71,7095,36,1868,1,0
513,1128,1,2024-07-31,1,2,44,3064,32,1873,1,0
514,1128,2,2024-08-10,1,2,44,3064,32,1872,1,0
515,1133,2,2024-04-14,1,8,176,7072,24,1884,1,0
516,1133,1,2024-03-23,1,8,176,7072,24,1883,1,0
517,1135,2,2025-07-28,1,2,48,6391,4,1887,1,1
518,1137,2,2025-02-08,1,15,309,2825,4,1892,1,0
519,1138,1,2026-05-17,1,8,176,724,41,1894,1,0
520,1139,1,2026-05-17,1,7,162,1411,22,1895,1,0
521,1143,1,2025-08-05,1,11,228,2321,39,1901,1,0
522,1145,1,2025-11-14,1,12,246,594,13,1903,1,0
523,1145,2,2025-10-11,1,12,246,594,13,1902,1,0
524,1146,1,2025-12-11,1,16,318,423,11,1904,1,0
525,1148,2,2025-12-30,1,16,323,4318,1,1909,1,0
526,1154,2,2025-11-01,1,1,3,3888,19,1922,1,0
527,1157,2,2025-10-26,1,5,109,2084,1,1925,1,1
528,1164,1,2024-09-09,1,4,89,4104,43,1932,1,0
529,1164,2,2024-09-10,1,4,89,4104,43,1933,1,0
530,1167,1,2026-04-25,1,4,73,4724,3,1940,1,0
531,1172,1,2024-05-10,1,14,276,3090,14,1947,1,0
532,1172,2,2024-04-12,1,14,276,3090,14,1948,1,0
533,1175,1,2025-05-17,1,13,269,5233,5,1953,1,0
534,1175,2,2025-04-20,1,13,269,5233,5,1952,1,0
535,1177,2,2026-01-16,1,2,30,7621,44,1957,1,0
536,1178,2,2026-05-07,1,3,62,6588,14,1958,1,0
537,1178,2,2026-05-25,1,3,62,6588,14,1960,1,0
538,1180,1,2024-08-11,1,3,63,1539,31,1965,1,0
539,1183,2,2024-06-20,1,16,334,1088,32,1969,1,0
540,1185,2,2025-10-30,1,16,326,748,9,1970,1,0
541,1185,2,2025-11-11,1,16,326,748,9,1972,1,0
542,1186,1,2026-01-18,1,3,63,2045,31,1974,1,0
543,1186,1,2026-01-04,1,3,63,2045,31,1973,1,0
544,1189,1,2025-06-20,1,9,190,5611,27,1981,1,0
545,1189,1,2025-06-26,1,9,190,5611,27,1982,1,0
546,1195,2,2025-05-15,1,12,255,6703,6,1989,1,0
547,1195,2,2025-04-11,1,12,255,6703,6,1990,1,0
548,1202,1,2026-03-24,1,7,151,717,21,1999,1,0
549,1203,1,2025-10-17,1,1,12,5728,33,2000,1,0
550,1210,2,2024-04-25,1,11,230,7920,29,2010,1,0
551,1214,1,2026-03-22,1,1,15,1692,31,2016,1,0
552,1218,2,2024-12-03,1,16,329,5989,8,2021,1,0
553,1219,1,2024-05-01,1,9,189,5945,34,2023,1,0
554,1222,2,2026-06-18,1,2,47,4692,39,2028,1,0
555,1223,1,2025-11-09,1,12,255,2938,20,2029,1,0
556,1226,1,2026-04-14,1,14,281,637,38,2032,1,0
557,1229,2,2024-10-17,1,8,164,7240,31,2035,1,0
558,1231,1,2026-01-17,1,8,178,6809,14,2038,1,0
559,1231,2,2025-12-31,1,8,178,6809,14,2037,1,0
560,1233,2,2025-02-21,1,3,57,2475,28,2041,1,0
561,1235,1,2024-10-25,1,1,17,2816,47,2045,1,0
562,1235,2,2024-11-13,1,1,17,2816,47,2044,1,0
563,1237,1,2025-11-24,1,6,135,2563,6,2049,1,0
564,1238,2,2024-12-06,1,10,204,5633,16,2050,1,0
565,1242,1,2025-07-16,1,1,21,7656,10,2055,1,0
566,1242,1,2025-06-05,1,1,21,7656,10,2056,1,0
567,1243,2,2026-03-02,1,3,61,334,14,2058,1,0
568,1243,1,2026-04-06,1,3,61,334,14,2057,1,0
569,1244,1,2024-05-14,1,12,246,328,46,2059,1,0
570,1246,2,2025-10-02,1,1,13,2156,46,2062,1,0
571,1246,2,2025-11-18,1,1,13,2156,46,2063,1,0
572,1247,1,2026-03-27,1,5,101,7958,35,2065,1,0
573,1258,2,2025-09-02,1,5,104,2869,23,2088,1,0
574,1258,1,2025-08-01,1,5,104,2869,23,2089,1,0
575,1260,2,2025-01-30,1,4,81,6227,4,2094,1,0
576,1260,1,2025-01-09,1,4,81,6227,4,2093,1,0
577,1265,1,2025-11-17,1,5,112,6433,42,2102,1,0
578,1267,2,2025-12-02,1,6,122,4065,17,2107,1,0
579,1267,2,2026-01-03,1,6,122,4065,17,2108,1,0
580,1268,2,2024-07-26,1,15,317,3384,6,2110,1,0
581,1269,2,2026-06-07,1,6,124,5653,42,2111,1,0
582,1272,1,2025-07-13,1,12,247,7268,35,2116,1,0
583,1272,1,2025-07-09,1,12,247,7268,35,2114,1,0
584,1273,2,2026-04-23,1,2,42,6634,47,2117,1,0
585,1274,2,2026-06-29,1,7,154,7656,2,2118,1,0
586,1274,2,2026-08-10,1,7,154,7656,2,2119,1,0
587,1275,2,2025-05-16,1,14,280,3203,19,2120,1,0
588,1276,2,2026-03-02,1,3,51,2942,42,2123,1,0
589,1277,2,2026-04-21,1,4,79,2434,8,2124,1,0
590,1280,1,2026-02-23,1,15,303,6845,46,2129,1,0
591,1282,2,2025-05-10,1,13,272,4695,8,2131,1,0
592,1282,2,2025-04-04,1,13,272,4695,8,2130,1,0
593,1285,2,2025-08-16,1,13,266,5428,36,2134,1,1
594,1287,2,2024-07-02,1,4,85,7180,10,2139,1,0
595,1291,1,2024-07-26,1,10,202,4904,31,2143,1,0
596,1300,2,2024-03-28,1,13,265,3069,35,2161,1,0
597,1300,2,2024-04-17,1,13,265,3069,35,2160,1,0
598,1301,1,2024-02-15,1,15,317,1980,2,2162,1,0
599,1302,2,2025-10-26,1,11,223,1631,5,2163,1,0
600,1308,1,2025-12-19,1,5,98,1078,45,2172,1,0
601,1309,1,2026-04-10,1,8,170,6309,3,2174,1,0
602,1311,1,2024-11-26,1,1,18,4936,30,2177,1,0
603,1312,1,2025-06-14,1,8,175,1462,18,2178,1,0
604,1313,2,2025-04-14,1,14,277,7153,3,2180,1,0
605,1313,1,2025-05-21,1,14,277,7153,3,2179,1,0
606,1318,1,2024-05-28,1,3,65,6361,45,2192,1,0
607,1320,2,2026-06-24,1,16,323,2737,35,2197,1,0
608,1321,1,2026-08-10,1,11,220,6185,36,2198,1,0
609,1324,2,2025-08-23,1,15,305,2490,8,2206,1,0
610,1326,1,2025-04-10,1,9,190,1523,27,2207,1,0
611,1327,1,2024-08-18,1,1,16,7287,8,2209,1,0
612,1327,1,2024-08-20,1,1,16,7287,8,2208,1,0
613,1329,1,2024-05-17,1,3,59,5186,24,2210,1,0
614,1333,2,2024-08-27,1,9,181,6725,46,2221,1,0
615,1335,1,2025-09-29,1,1,23,4012,28,2223,1,0
616,1337,1,2024-12-31,1,1,13,4874,42,2225,1,0
617,1338,1,2026-03-16,1,1,21,5016,32,2227,1,0
618,1339,1,2025-10-24,1,9,181,3589,17,2229,1,0
619,1346,2,2026-03-03,1,15,315,3169,36,2245,1,0
620,1349,2,2026-06-28,1,7,151,5560,39,2249,1,0
621,1354,1,2026-07-04,1,11,222,6662,15,2256,1,0
622,1354,1,2026-06-05,1,11,222,6662,15,2257,1,0
623,1355,1,2025-12-15,1,13,273,6391,18,2258,1,0
624,1366,1,2025-07-21,1,14,296,2512,15,2273,1,0
625,1367,1,2025-06-30,1,9,199,6429,18,2276,1,0
626,1367,1,2025-06-09,1,9,199,6429,18,2275,1,0
627,1369,2,2024-12-12,1,6,121,6375,28,2280,1,0
628,1379,1,2024-07-25,1,4,86,6337,35,2295,1,0
629,1379,1,2024-08-03,1,4,86,6337,35,2296,1,0
630,1380,1,2024-11-09,1,8,167,6808,12,2297,1,0
631,1381,2,2025-11-28,1,10,210,3788,3,2299,1,0
632,1381,1,2025-11-25,1,10,210,3788,3,2300,1,0
633,1382,1,2025-05-31,1,10,212,6291,41,2301,1,0
634,1384,2,2024-08-29,1,16,327,1224,43,2304,1,0
635,1387,1,2026-08-10,1,15,309,7985,22,2306,1,0
636,1391,2,2026-04-04,1,12,247,4334,45,2310,1,0
637,1394,1,2024-04-01,1,9,182,2011,5,2318,1,0
638,1394,1,2024-03-09,1,9,182,2011,5,2317,1,1
639,1395,2,2025-08-18,1,7,155,91,6,2319,1,0
640,1396,2,2025-08-24,1,2,48,4439,35,2320,1,0
641,1401,2,2025-11-05,1,15,316,1923,40,2325,1,0
642,1405,1,2026-01-10,1,1,15,3609,43,2332,1,0
643,1416,2,2024-05-01,1,16,328,4823,48,2351,1,0
644,1417,1,2025-08-31,1,5,94,3752,4,2353,1,0
645,1417,1,2025-08-22,1,5,94,3752,4,2352,1,1
646,1420,1,2024-06-15,1,6,131,46,44,2358,1,0
647,1422,2,2026-05-09,1,5,109,5724,21,2359,1,0
648,1423,1,2024-11-26,1,13,271,6182,18,2360,1,0
649,1424,1,2025-07-25,1,6,122,6639,36,2362,1,0
650,1429,2,2024-10-07,1,5,96,7326,43,2369,1,0
651,1435,1,2025-12-27,1,10,217,2877,3,2377,1,0
652,1436,2,2025-05-28,1,13,262,23,26,2378,1,0
653,1439,2,2025-04-03,1,12,256,5782,7,2382,1,0
654,1443,2,2026-06-14,1,4,71,1099,36,2385,1,0
655,1454,2,2025-05-09,1,7,157,927,47,2401,1,0
656,1458,2,2024-05-19,1,2,29,1678,34,2404,1,0
657,1458,2,2024-05-16,1,2,29,1678,34,2405,1,0
658,1462,1,2024-03-04,1,5,105,203,47,2413,1,0
659,1469,2,2024-06-01,1,4,78,7459,29,2421,1,0
660,1469,2,2024-05-13,1,4,78,7459,29,2422,1,0
661,1472,2,2026-01-04,1,7,142,6253,23,2428,1,0
662,1475,1,2025-06-01,1,1,12,3588,22,2430,1,0
663,1476,1,2025-04-13,1,2,37,6342,29,2435,1,0
664,1479,1,2024-08-28,1,14,277,7944,5,2441,1,0
665,1479,1,2024-07-22,1,14,277,7944,5,2440,1,0
666,1485,2,2024-03-16,1,16,335,6316,19,2447,1,0
667,1490,2,2025-05-22,1,9,191,6665,10,2458,1,0
668,1490,1,2025-05-02,1,9,191,6665,10,2457,1,0
669,1496,1,2024-06-28,1,3,53,780,41,2469,1,0
670,1501,1,2024-07-10,1,16,331,3237,47,2475,1,0
671,1503,1,2025-03-09,1,10,216,2131,2,2476,1,0
672,1505,1,2024-02-12,1,4,79,1809,21,2481,1,0
673,1506,2,2025-07-23,1,6,127,4912,45,2483,1,0
674,1512,2,2024-01-29,1,3,57,1230,19,2488,1,0
675,1512,1,2024-01-17,1,3,57,1230,19,2489,1,0
676,1515,1,2025-03-28,1,7,159,7400,35,2495,1,0
677,1517,2,2024-08-21,1,16,334,7374,32,2499,1,0
678,1518,2,2025-01-02,1,4,87,3848,17,2500,1,0
679,1527,1,2024-10-07,1,2,31,1074,11,2509,1,0
680,1528,2,2025-05-05,1,6,130,355,15,2510,1,0
681,1533,1,2026-06-11,1,9,191,3179,32,2519,1,1
682,1533,2,2026-05-07,1,9,191,3179,32,2520,1,0
683,1537,2,2024-10-09,1,2,30,5255,38,2531,1,0
684,1539,2,2026-06-09,1,13,273,7858,23,2534,1,0
685,1542,2,2026-06-04,1,13,266,2528,46,2539,1,0
686,1544,2,2026-07-06,1,8,167,206,30,2543,1,0
687,1544,1,2026-06-17,1,8,167,206,30,2542,1,0
688,1546,1,2026-06-19,1,7,149,1466,36,2547,1,0
689,1548,1,2025-11-15,1,16,333,1994,32,2550,1,0
690,1551,1,2024-06-26,1,1,2,7278,20,2556,1,0
691,1551,2,2024-07-04,1,1,2,7278,20,2554,1,0
692,1561,2,2025-03-03,1,3,61,3550,20,2572,1,0
693,1561,1,2025-02-25,1,3,61,3550,20,2573,1,0
694,1564,1,2024-09-24,1,3,54,4743,40,2577,1,0
695,1566,1,2026-01-06,1,6,131,6461,23,2582,1,0
696,1572,2,2025-09-17,1,8,176,6685,35,2593,1,0
697,1573,2,2024-04-12,1,7,157,3555,33,2595,1,0
698,1576,2,2024-07-29,1,11,223,1012,46,2602,1,0
699,1579,1,2025-03-12,1,15,308,1253,18,2606,1,0
700,1579,1,2025-02-01,1,15,308,1253,18,2607,1,0
701,1581,1,2024-02-18,1,15,299,6731,28,2611,1,0
702,1583,1,2024-03-24,1,8,167,6488,21,2613,1,0
703,1589,2,2025-02-04,1,15,315,4271,41,2625,1,0
704,1590,1,2025-09-05,1,16,330,5588,43,2626,1,0
705,1591,1,2026-03-31,1,15,300,7040,11,2627,1,0
706,1591,2,2026-05-08,1,15,300,7040,11,2630,1,0
707,1600,2,2026-06-15,1,16,334,4842,24,2647,1,0
708,1603,2,2024-07-04,1,3,53,3366,45,2649,1,0
709,1603,2,2024-07-25,1,3,53,3366,45,2650,1,0
710,1609,1,2026-01-27,1,7,161,283,26,2656,1,0
711,1610,2,2025-11-14,1,10,213,1795,19,2660,1,0
712,1611,1,2024-03-10,1,2,35,5353,18,2661,1,0
713,1613,2,2025-04-27,1,8,174,6302,14,2666,1,0
714,1614,1,2025-02-02,1,7,157,598,30,2669,1,0
715,1623,1,2026-08-05,1,13,258,1827,1,2683,1,0
716,1625,1,2025-03-14,1,7,153,7113,19,2687,1,0
717,1626,1,2026-05-15,1,5,96,3276,16,2688,1,0
718,1627,1,2025-09-19,1,4,87,1696,25,2690,1,0
719,1628,2,2025-02-07,1,7,143,3380,29,2692,1,0
720,1628,1,2025-01-16,1,7,143,3380,29,2691,1,0
721,1633,1,2025-11-12,1,6,129,4017,18,2699,1,0
722,1634,2,2026-05-27,1,7,151,7159,21,2700,1,0
723,1641,2,2025-04-23,1,4,92,640,25,2715,1,0
724,1641,1,2025-03-31,1,4,92,640,25,2714,1,0
725,1644,2,2026-02-04,1,3,60,2131,44,2725,1,0
726,1655,2,2026-04-02,1,14,286,3055,27,2742,1,0
727,1656,1,2025-05-22,1,11,240,3779,15,2745,1,0
728,1656,1,2025-06-07,1,11,240,3779,15,2746,1,0
729,1657,2,2026-02-17,1,3,59,3362,47,2747,1,0
730,1658,1,2025-11-16,1,2,36,1937,17,2749,1,0
731,1664,1,2025-07-08,1,2,44,6183,36,2758,1,0
732,1673,1,2025-10-06,1,3,61,72,35,2773,1,0
733,1673,2,2025-09-28,1,3,61,72,35,2774,1,0
734,1674,1,2025-03-08,1,2,48,6502,10,2775,1,0
735,1675,2,2026-06-28,1,9,191,7059,33,2776,1,0
736,1677,2,2024-01-19,1,15,309,1,9,2779,1,0
737,1677,2,2024-03-05,1,15,309,1,9,2778,1,0
738,1683,2,2026-05-18,1,4,73,7434,1,2787,1,0
739,1683,2,2026-05-11,1,4,73,7434,1,2788,1,0
740,1686,1,2024-08-15,1,5,111,5617,21,2794,1,0
741,1687,2,2025-11-22,1,5,108,1709,40,2796,1,0
742,1687,1,2025-11-16,1,5,108,1709,40,2795,1,0
743,1689,2,2024-05-15,1,13,258,1101,47,2800,1,0
744,1691,1,2025-01-07,1,7,150,6540,39,2802,1,0
745,1692,2,2026-03-31,1,2,29,361,7,2804,1,0
746,1693,1,2025-07-13,1,3,57,2676,24,2805,1,0
747,1700,1,2024-03-27,1,2,38,4389,20,2817,1,0
748,1702,2,2024-05-17,1,7,143,1062,8,2819,1,0
749,1704,2,2025-02-12,1,2,43,863,35,2824,1,0
750,1709,1,2025-06-11,1,4,90,5609,5,2830,1,0
751,1711,2,2025-01-30,1,16,320,2489,14,2833,1,0
752,1712,2,2025-02-15,1,16,318,771,3,2835,1,0
753,1713,1,2025-02-10,1,10,212,7914,25,2837,1,0
754,1724,2,2024-11-02,1,2,46,7552,13,2854,1,0
755,1727,2,2026-03-07,1,10,210,987,33,2856,1,1
756,1729,2,2024-09-15,1,10,202,3670,10,2858,1,0
757,1734,1,2024-07-26,1,3,57,1564,1,2862,1,0
758,1741,2,2025-08-20,1,13,261,6772,43,2877,1,0
759,1745,2,2025-11-08,1,14,288,5127,47,2885,1,0
760,1748,1,2024-12-25,1,16,335,3023,20,2886,1,0
761,1752,1,2026-03-08,1,8,166,7010,46,2892,1,0
762,1753,2,2026-03-27,1,5,102,4974,47,2893,1,0
763,1754,1,2025-07-22,1,15,301,2065,36,2894,1,0
764,1757,2,2024-11-18,1,6,127,7435,40,2900,1,0
765,1757,1,2024-11-08,1,6,127,7435,40,2902,1,0
766,1759,1,2025-06-13,1,2,47,2317,29,2904,1,0
767,1759,2,2025-05-23,1,2,47,2317,29,2903,1,0
768,1766,2,2024-01-11,1,5,94,7717,35,2916,1,0
769,1772,1,2025-12-17,1,11,223,3113,44,2924,1,0
770,1776,1,2025-03-18,1,9,180,5102,7,2930,1,0
771,1777,1,2024-04-13,1,8,178,5078,5,2931,1,0
772,1781,1,2025-11-15,1,12,253,6064,2,2936,1,0
773,1788,1,2025-09-05,1,1,20,1843,30,2946,1,0
774,1789,2,2025-06-30,1,12,249,283,39,2948,1,0
775,1789,2,2025-05-30,1,12,249,283,39,2947,1,0
776,1791,2,2024-09-18,1,15,303,2027,26,2951,1,0
777,1794,1,2024-02-03,1,12,250,1453,43,2958,1,0
778,1796,2,2026-04-06,1,1,1,1698,47,2961,1,0
779,1796,2,2026-05-19,1,1,1,1698,47,2960,1,0
780,1797,1,2025-06-28,1,6,115,3257,12,2964,1,0
781,1803,2,2024-12-23,1,6,127,7210,27,2973,1,0
782,1805,2,2026-05-02,1,10,209,7256,20,2974,1,0
783,1807,1,2026-02-04,1,13,266,1441,20,2976,1,0
784,1811,1,2024-04-23,1,16,323,20,44,2980,1,0
785,1812,2,2025-02-12,1,9,185,1388,25,2981,1,0
786,1813,1,2024-02-25,1,10,206,5437,25,2983,1,0
787,1813,2,2024-03-10,1,10,206,5437,25,2984,1,0
788,1815,1,2025-02-15,1,1,7,2730,14,2989,1,0
789,1816,1,2024-03-30,1,15,307,3974,41,2990,1,0
790,1826,2,2024-05-22,1,2,31,1987,26,3005,1,0
791,1827,1,2024-05-19,1,11,235,3406,41,3006,1,0
792,1834,1,2026-06-25,1,13,268,1930,47,3017,1,1
793,1835,2,2025-01-22,1,16,319,3811,5,3018,1,0
794,1838,1,2024-04-13,1,14,297,72,2,3024,1,0
795,1839,1,2025-09-23,1,2,49,1040,33,3025,1,1
796,1840,1,2026-04-07,1,9,180,6393,45,3028,1,0
797,1842,2,2024-10-12,1,6,136,626,26,3030,1,0
798,1843,2,2025-11-10,1,10,215,4841,29,3032,1,0
799,1847,1,2024-05-09,1,12,245,7143,6,3037,1,0
800,1850,1,2025-09-01,1,10,216,616,3,3040,1,0
801,1858,1,2024-03-01,1,2,38,7150,13,3051,1,0
802,1863,2,2025-11-13,1,14,277,3078,18,3056,1,0
803,1864,1,2024-11-20,1,6,127,6489,26,3057,1,0
804,1867,1,2026-07-22,1,9,184,5027,32,3066,1,0
805,1867,1,2026-07-23,1,9,184,5027,32,3064,1,0
806,1868,2,2025-10-19,1,16,322,261,48,3067,1,0
807,1874,2,2024-05-30,1,16,325,936,21,3080,1,0
808,1874,2,2024-05-25,1,16,325,936,21,3082,1,0
809,1879,1,2026-05-16,1,6,118,1057,30,3090,1,0
810,1880,1,2026-05-29,1,15,312,1978,9,3091,1,0
811,1882,1,2026-05-14,1,10,206,214,30,3096,1,0
812,1882,1,2026-04-01,1,10,206,214,30,3095,1,0
813,1883,1,2025-11-05,1,8,171,6173,28,3097,1,0
814,1883,1,2025-12-08,1,8,171,6173,28,3098,1,0
815,1885,2,2026-04-27,1,9,187,6384,44,3101,1,0
816,1885,1,2026-04-06,1,9,187,6384,44,3102,1,0
817,1887,2,2024-09-30,1,7,155,1270,8,3104,1,0
818,1888,1,2026-01-07,1,5,96,5789,17,3105,1,0
819,1894,1,2025-03-30,1,5,102,5770,27,3116,1,1
820,1894,1,2025-03-29,1,5,102,5770,27,3117,1,0
821,1895,1,2024-03-18,1,3,50,5930,26,3120,1,0
822,1896,2,2026-07-12,1,3,58,6902,47,3121,1,0
823,1896,2,2026-07-19,1,3,58,6902,47,3122,1,0
824,1901,1,2026-05-05,1,15,310,837,28,3128,1,0
825,1901,2,2026-04-02,1,15,310,837,28,3129,1,0
826,1904,1,2025-02-02,1,8,166,5012,48,3132,1,0
827,1907,1,2025-07-03,1,14,276,3460,6,3138,1,0
828,1909,1,2024-10-14,1,2,42,5901,24,3141,1,0
829,1910,2,2026-02-20,1,15,310,2217,46,3143,1,0
830,1910,1,2026-01-04,1,15,310,2217,46,3142,1,0
831,1914,2,2024-02-25,1,4,85,1508,33,3148,1,0
832,1916,2,2026-05-26,1,7,156,530,9,3149,1,0
833,1917,2,2025-04-19,1,14,298,1074,48,3151,1,0
834,1917,2,2025-05-30,1,14,298,1074,48,3150,1,0
835,1927,1,2024-02-06,1,11,225,2685,9,3164,1,1
836,1929,1,2024-11-29,1,10,218,7168,41,3167,1,0
837,1934,1,2024-12-16,1,12,250,2938,5,3177,1,0
838,1937,2,2025-06-29,1,7,156,2935,46,3183,1,0
839,1937,1,2025-05-08,1,7,156,2935,46,3182,1,0
840,1939,2,2025-09-11,1,15,310,7500,43,3186,1,0
841,1944,1,2026-04-29,1,8,175,7336,24,3195,1,0
842,1946,2,2024-11-20,1,13,265,2596,45,3198,1,0
843,1949,1,2025-08-31,1,8,177,4473,24,3204,1,0
844,1954,1,2024-04-09,1,13,271,791,13,3212,1,0
845,1954,2,2024-04-30,1,13,271,791,13,3213,1,0
846,1958,1,2024-09-19,1,5,114,3820,20,3219,1,0
847,1963,2,2026-03-20,1,6,138,3765,19,3227,1,0
848,1972,2,2025-06-13,1,14,280,4382,11,3241,1,0
849,1972,2,2025-07-01,1,14,280,4382,11,3242,1,0
850,1974,1,2024-08-13,1,9,192,6641,14,3243,1,0
851,1976,1,2025-10-16,1,10,217,2425,40,3247,1,0
852,1979,1,2024-05-29,1,13,266,7186,26,3252,1,0
853,1981,2,2025-10-12,1,2,46,5750,30,3255,1,0
854,1981,2,2025-09-14,1,2,46,5750,30,3254,1,0
855,1983,1,2025-09-12,1,5,94,1996,34,3258,1,0
856,1986,2,2024-03-03,1,10,202,7492,5,3262,1,0
857,1988,2,2025-07-28,1,15,307,2141,27,3267,1,0
858,1988,2,2025-08-10,1,15,307,2141,27,3266,1,0
859,1990,2,2024-11-29,1,6,120,7579,8,3270,1,0
860,1991,2,2024-06-12,1,6,131,7028,24,3271,1,0
861,1993,1,2024-05-12,1,14,298,4620,18,3273,1,0
862,1993,1,2024-06-01,1,14,298,4620,18,3274,1,0
863,1995,2,2025-06-20,1,6,131,596,28,3277,1,0
864,1995,1,2025-05-23,1,6,131,596,28,3278,1,1
865,1996,1,2024-05-24,1,8,169,6525,10,3279,1,0
866,1996,1,2024-05-30,1,8,169,6525,10,3280,1,0
867,1997,2,2026-05-03,1,6,119,3578,19,3282,1,0
868,1997,1,2026-05-23,1,6,119,3578,19,3281,1,0
869,2002,1,2024-08-08,1,7,160,7643,24,3292,1,0
870,2002,2,2024-09-17,1,7,160,7643,24,3291,1,0
871,2003,1,2025-06-29,1,5,96,7740,38,3293,1,0
872,2003,1,2025-05-28,1,5,96,7740,38,3294,1,0
873,2008,1,2024-12-24,1,12,251,4318,36,3300,1,0
874,2008,2,2024-12-19,1,12,251,4318,36,3299,1,0
875,2012,1,2026-06-20,1,6,128,2117,14,3306,1,0
876,2013,1,2024-08-30,1,12,253,5861,22,3308,1,0
877,2015,1,2025-01-20,1,13,266,6061,6,3314,1,0
878,2017,1,2024-06-18,1,7,146,4771,44,3318,1,0
879,2017,1,2024-05-31,1,7,146,4771,44,3317,1,0
880,2021,1,2026-03-04,1,14,297,91,8,3325,1,0
881,2021,1,2026-02-20,1,14,297,91,8,3326,1,0
882,2024,2,2025-01-23,1,3,67,3787,3,3330,1,0
883,2025,2,2026-01-19,1,6,127,5715,48,3333,1,0
884,2025,2,2026-03-12,1,6,127,5715,48,3331,1,1
885,2028,1,2024-08-03,1,4,84,2178,9,3341,1,0
886,2029,2,2024-07-15,1,16,323,4105,20,3343,1,1
887,2029,1,2024-08-26,1,16,323,4105,20,3342,1,0
888,2031,2,2025-11-16,1,2,36,6091,31,3345,1,0
889,2032,1,2025-03-18,1,16,335,2222,28,3348,1,0
890,2033,1,2024-09-09,1,6,137,2797,7,3349,1,0
