CSID,CaseMasterID,csdate,cstype,PolicePersonID
627,1579,2025-05-17 23:34:00,A,1253
628,1581,2024-01-19 00:15:00,A,6731
629,1585,2026-03-01 06:39:00,C,5233
630,1586,2025-11-03 22:39:00,C,7951
631,1590,2025-12-08 01:07:00,A,5588
632,1591,2026-06-13 16:25:00,A,7040
633,1593,2025-10-08 09:14:00,C,5606
634,1597,2024-08-22 22:59:00,C,5572
635,1599,2024-12-25 16:45:00,C,2965
636,1603,2024-09-19 04:55:00,A,3366
637,1604,2025-01-11 05:34:00,B,7514
638,1607,2025-12-30 18:41:00,A,667
639,1611,2024-04-07 03:51:00,A,5353
640,1613,2025-06-10 21:23:00,A,6302
641,1614,2025-03-06 06:50:00,A,598
642,1616,2024-06-09 03:49:00,C,539
643,1620,2026-06-22 05:39:00,B,1504
644,1623,2026-09-23 03:48:00,A,1827
645,1625,2025-03-22 02:34:00,A,7113
646,1626,2026-04-29 14:14:00,A,3276
647,1627,2025-11-17 07:34:00,A,1696
648,1633,2025-11-18 18:56:00,A,4017
649,1635,2026-07-21 07:41:00,B,7605
650,1638,2026-07-23 14:33:00,B,7171
651,1641,2025-04-16 08:26:00,A,640
652,1645,2024-06-03 13:04:00,C,543
653,1646,2024-04-22 10:28:00,C,7736
654,1648,2025-09-25 23:19:00,B,1107
655,1649,2025-09-14 00:21:00,C,6095
656,1651,2026-08-27 17:39:00,B,2107
657,1652,2024-09-27 21:37:00,C,1924
658,1655,2026-04-20 06:28:00,A,3055
659,1657,2026-04-23 00:52:00,A,3362
660,1658,2026-03-04 00:19:00,A,1937
661,1664,2025-09-05 05:16:00,A,6183
662,1671,2024-11-03 10:40:00,C,5476
663,1673,2025-11-07 17:28:00,A,72
664,1674,2025-03-15 13:05:00,A,6502
665,1675,2026-06-13 18:43:00,A,7059
666,1683,2026-06-16 07:03:00,A,7434
667,1686,2024-11-07 20:58:00,A,5617
668,1692,2026-03-31 06:40:00,A,361
669,1693,2025-08-13 03:28:00,A,2676
670,1694,2025-03-03 08:54:00,C,3882
671,1696,2024-07-30 16:34:00,C,5844
672,1697,2026-01-29 18:41:00,B,7947
673,1698,2025-10-28 09:19:00,C,4106
674,1699,2025-05-18 01:22:00,B,3672
675,1702,2024-06-07 05:23:00,A,1062
676,1703,2025-05-18 06:48:00,C,610
677,1704,2025-01-25 10:55:00,A,863
678,1705,2026-08-22 04:18:00,B,635
679,1707,2026-08-01 22:49:00,C,7292
680,1711,2025-03-25 08:33:00,A,2489
681,1713,2025-05-02 21:46:00,A,7914
682,1714,2025-08-02 23:43:00,C,3870
683,1715,2025-07-31 03:10:00,B,6080
684,1716,2025-11-24 07:02:00,A,4305
685,1717,2025-04-15 18:51:00,C,2278
686,1721,2024-12-26 22:14:00,B,4181
687,1724,2025-02-10 06:54:00,A,7552
688,1725,2025-02-09 05:31:00,A,1998
689,1726,2024-02-26 11:47:00,B,4814
690,1729,2024-09-24 15:14:00,A,3670
691,1730,2024-12-18 08:02:00,A,6025
692,1734,2024-11-06 18:39:00,A,1564
693,1735,2026-07-02 15:09:00,C,6253
694,1736,2025-04-23 16:01:00,C,5682
695,1738,2025-04-10 17:53:00,B,4692
696,1745,2025-11-30 10:37:00,A,5127
697,1747,2025-04-05 02:33:00,A,7283
698,1748,2024-12-24 11:50:00,A,3023
699,1750,2024-10-20 10:23:00,C,5677
700,1751,2024-08-26 01:43:00,C,6647
701,1752,2026-04-15 21:48:00,A,7010
702,1753,2026-06-07 15:15:00,A,4974
703,1754,2025-09-03 06:27:00,A,2065
704,1757,2024-11-08 02:45:00,A,7435
705,1759,2025-09-08 18:26:00,A,2317
706,1766,2024-04-20 23:15:00,A,7717
707,1768,2024-06-29 13:37:00,C,7567
708,1769,2025-08-08 03:07:00,C,2659
709,1772,2025-12-04 09:01:00,A,3113
710,1774,2024-11-03 18:55:00,B,2866
711,1775,2026-05-18 06:24:00,C,482
712,1779,2024-04-05 22:04:00,C,2619
713,1780,2024-10-04 12:00:00,B,7550
714,1781,2025-12-10 16:31:00,A,6064
715,1785,2025-03-01 00:34:00,C,4372
716,1786,2025-10-06 07:36:00,B,3270
717,1788,2025-08-17 02:57:00,A,1843
718,1789,2025-08-24 18:20:00,A,283
719,1790,2025-06-03 17:15:00,B,2122
720,1791,2024-09-18 18:12:00,A,2027
721,1797,2025-09-07 11:14:00,A,3257
722,1798,2024-12-10 10:55:00,B,5360
723,1804,2025-02-16 08:29:00,B,7584
724,1805,2026-07-17 09:25:00,A,7256
725,1808,2025-01-04 18:35:00,A,3687
726,1811,2024-07-17 11:01:00,A,20
727,1813,2024-02-28 10:28:00,A,5437
728,1815,2025-05-16 23:52:00,A,2730
729,1816,2024-05-02 11:50:00,A,3974
730,1820,2024-08-02 04:43:00,A,7386
731,1824,2025-06-03 17:35:00,B,1873
732,1826,2024-05-06 05:04:00,A,1987
733,1827,2024-06-16 02:36:00,A,3406
734,1830,2026-07-01 03:33:00,A,5439
735,1832,2025-03-12 16:19:00,A,6201
736,1834,2026-08-14 02:57:00,A,1930
737,1839,2025-12-19 23:21:00,A,1040
738,1840,2026-05-06 18:33:00,A,6393
739,1841,2026-04-27 13:49:00,B,3027
740,1842,2024-11-22 00:21:00,A,626
741,1843,2025-10-20 21:04:00,A,4841
742,1844,2025-06-18 15:27:00,B,6405
743,1847,2024-04-13 13:09:00,A,7143
744,1858,2024-03-04 07:30:00,A,7150
745,1864,2024-11-27 06:52:00,A,6489
746,1867,2026-06-30 15:13:00,A,5027
747,1868,2025-10-09 17:44:00,A,261
748,1872,2024-07-01 22:06:00,C,164
749,1873,2026-07-11 19:17:00,C,3055
750,1878,2025-12-28 17:03:00,B,3044
751,1879,2026-08-05 23:22:00,A,1057
752,1881,2025-01-31 05:56:00,A,4621
753,1884,2025-10-02 10:44:00,B,2951
754,1885,2026-05-22 01:36:00,A,6384
755,1889,2025-05-11 22:54:00,C,2825
756,1890,2024-09-22 06:21:00,B,3079
757,1894,2025-04-26 07:57:00,A,5770
758,1896,2026-07-28 23:51:00,A,6902
759,1901,2026-05-14 06:53:00,A,837
760,1902,2025-12-18 04:25:00,C,2088
761,1907,2025-09-27 03:36:00,A,3460
762,1909,2024-11-23 08:09:00,A,5901
763,1914,2024-04-14 12:56:00,A,1508
764,1916,2026-07-04 01:13:00,A,530
765,1917,2025-05-23 14:45:00,A,1074
766,1918,2026-09-02 04:43:00,B,2045
767,1920,2025-12-14 01:15:00,B,7175
768,1922,2025-06-06 02:13:00,B,6359
769,1923,2024-12-09 22:08:00,C,562
770,1924,2025-02-13 07:54:00,C,1835
771,1929,2025-03-26 02:51:00,A,7168
772,1931,2024-07-18 05:17:00,B,3686
773,1937,2025-06-04 01:26:00,A,2935
774,1939,2025-11-03 21:49:00,A,7500
775,1940,2024-09-20 15:18:00,C,2435
776,1945,2026-02-01 18:33:00,C,6583
777,1946,2024-11-12 21:29:00,A,2596
778,1949,2025-09-25 00:51:00,A,4473
779,1950,2026-07-08 08:43:00,A,3707
780,1951,2024-08-21 20:53:00,C,5166
781,1952,2024-07-21 02:36:00,C,7977
782,1954,2024-06-14 07:23:00,A,791
783,1958,2024-09-26 15:14:00,A,3820
784,1961,2025-12-12 03:19:00,A,5800
785,1963,2026-04-24 06:38:00,A,3765
786,1964,2025-11-08 00:39:00,B,3608
787,1969,2026-04-03 19:34:00,A,7441
788,1971,2025-10-29 02:46:00,C,5788
789,1973,2026-06-02 04:25:00,C,6799
790,1976,2026-01-23 06:35:00,A,2425
791,1978,2025-08-28 07:53:00,A,2019
792,1983,2025-12-09 14:42:00,A,1996
793,1984,2026-08-08 06:41:00,A,1178
794,1986,2024-04-11 12:49:00,A,7492
795,1988,2025-08-18 19:25:00,A,2141
796,1991,2024-06-09 00:02:00,A,7028
797,1992,2025-12-17 19:42:00,B,3380
798,1993,2024-05-30 10:45:00,A,4620
799,1994,2025-08-28 15:50:00,C,2472
800,1996,2024-08-21 17:15:00,A,6525
801,1997,2026-04-30 17:18:00,A,3578
802,1999,2024-10-15 23:09:00,B,1018
803,2002,2024-11-05 06:10:00,A,7643
804,2003,2025-09-18 11:20:00,A,7740
805,2008,2025-03-17 01:23:00,A,4318
806,2009,2025-03-11 00:16:00,B,7191
807,2012,2026-06-17 05:46:00,A,2117
808,2013,2024-11-21 07:59:00,A,5861
809,2021,2026-06-10 23:21:00,A,91
810,2024,2025-02-24 09:16:00,A,3787
811,2025,2026-02-07 08:26:00,A,5715
812,2028,2024-10-19 20:09:00,A,2178
813,2029,2024-09-14 20:12:00,A,4105
814,2030,2025-04-21 06:37:00,C,1678
815,2031,2025-11-14 11:29:00,A,6091
816,2037,2025-06-06 16:59:00,C,2676
817,2040,2025-12-05 13:14:00,C,3659
818,2041,2025-02-14 12:34:00,A,2111
819,2042,2026-02-24 02:53:00,A,4506
820,2044,2025-08-14 04:14:00,B,6259
821,2047,2025-11-15 14:09:00,A,7404
822,2053,2026-05-07 22:32:00,A,4796
823,2054,2025-04-06 20:02:00,C,1444
824,2057,2026-06-01 08:48:00,A,4627
825,2058,2025-07-27 03:33:00,A,7585
826,2060,2025-01-03 04:05:00,A,3528
827,2061,2025-06-10 17:48:00,B,6907
828,2062,2024-04-14 00:26:00,A,3689
829,2064,2025-11-09 11:16:00,C,405
830,2068,2025-12-09 17:17:00,B,1870
831,2069,2026-04-11 05:44:00,A,245
832,2072,2024-07-07 17:57:00,A,3231
833,2073,2024-06-18 03:01:00,B,5692
834,2074,2024-09-02 20:03:00,A,6166
835,2078,2026-01-09 13:31:00,B,366
836,2080,2026-01-04 11:54:00,B,2373
837,2082,2024-05-16 18:20:00,A,4757
838,2083,2024-11-27 00:58:00,B,3576
839,2085,2024-03-28 20:16:00,A,5635
840,2086,2026-09-23 00:08:00,A,7710
841,2091,2024-12-30 23:22:00,A,433
842,2092,2024-11-11 01:49:00,A,4521
843,2097,2024-05-20 20:21:00,C,38
844,2101,2025-10-05 06:14:00,C,2462
845,2105,2025-12-25 10:44:00,A,956
846,2106,2025-02-09 20:30:00,C,299
847,2108,2024-03-27 02:01:00,A,6665
848,2109,2026-04-30 15:57:00,A,4175
849,2111,2024-06-04 09:51:00,B,7745
850,2112,2026-04-27 15:59:00,C,6923
851,2114,2025-06-07 08:12:00,A,6314
852,2117,2025-06-18 23:12:00,A,283
853,2120,2026-01-02 17:43:00,A,7173
854,2123,2025-05-14 02:33:00,A,6911
855,2124,2025-04-14 21:48:00,A,59
856,2128,2025-12-09 23:00:00,A,2297
857,2130,2025-02-05 23:51:00,A,188
858,2135,2025-08-05 11:27:00,A,3779
859,2136,2026-02-12 02:15:00,C,3402
860,2137,2025-03-15 06:07:00,C,3280
861,2139,2024-09-30 03:32:00,B,409
862,2142,2024-06-06 03:00:00,A,4832
863,2145,2026-03-31 22:41:00,C,4047
864,2148,2024-12-21 15:44:00,A,5475
865,2150,2024-05-18 13:15:00,A,7262
866,2151,2024-08-14 17:03:00,C,2187
867,2153,2024-06-02 08:43:00,A,2953
868,2155,2026-03-04 23:28:00,A,2689
869,2157,2025-06-04 20:55:00,B,732
870,2158,2025-04-29 14:08:00,A,1324
871,2159,2025-06-30 13:22:00,B,2008
872,2161,2026-01-02 13:57:00,A,1725
873,2163,2024-08-24 10:10:00,B,3266
874,2164,2025-04-23 00:53:00,B,4451
875,2165,2025-06-18 08:22:00,A,5136
876,2169,2026-05-01 08:03:00,C,7551
877,2173,2026-01-14 11:08:00,B,1689
878,2175,2024-12-18 08:19:00,A,1906
879,2176,2024-12-03 20:02:00,C,7378
880,2179,2025-02-11 02:57:00,C,2036
881,2184,2024-09-05 14:33:00,A,3876
882,2191,2024-11-02 11:14:00,B,4410
883,2193,2024-12-26 13:16:00,A,7059
884,2196,2024-09-25 01:10:00,A,7618
885,2199,2026-05-29 19:19:00,A,1064
886,2202,2025-11-05 08:20:00,B,7605
887,2204,2025-07-05 07:46:00,A,3690
888,2205,2025-03-03 00:19:00,C,3144
889,2206,2026-03-26 19:20:00,A,4443
890,2208,2026-03-07 21:25:00,A,5452
891,2210,2024-06-04 00:59:00,A,3555
892,2214,2026-06-12 19:31:00,A,4686
893,2215,2024-09-20 01:12:00,A,4949
894,2216,2025-03-20 05:25:00,A,6547
895,2217,2026-07-18 08:07:00,A,6351
896,2218,2025-01-24 00:10:00,A,3076
897,2219,2026-06-02 20:17:00,A,6583
898,2220,2025-05-04 14:06:00,A,2142
899,2223,2024-05-21 23:47:00,A,6762
900,2224,2025-07-06 03:00:00,A,4076
901,2228,2024-08-06 03:56:00,A,6384
902,2230,2025-11-18 13:57:00,A,6369
903,2232,2024-11-30 20:30:00,B,3066
904,2234,2024-04-22 20:31:00,A,6355
905,2238,2024-12-15 13:55:00,A,7898
906,2240,2026-07-21 15:38:00,A,7730
907,2241,2024-07-13 08:01:00,A,747
908,2243,2025-10-10 18:18:00,C,1369
909,2244,2026-02-26 16:44:00,A,6623
910,2245,2026-09-29 22:09:00,B,2158
911,2246,2025-08-16 16:35:00,C,4920
912,2248,2025-02-04 12:56:00,C,1248
913,2249,2024-09-05 18:44:00,A,6283
914,2251,2024-04-04 09:39:00,A,6376
915,2252,2024-11-30 20:50:00,A,996
916,2254,2025-09-07 06:21:00,A,7475
917,2258,2025-07-16 08:25:00,A,3779
918,2260,2026-05-19 01:40:00,C,6004
919,2261,2026-08-24 08:06:00,B,5719
920,2266,2024-03-31 04:18:00,B,671
921,2267,2024-04-29 10:04:00,A,4670
922,2270,2025-02-28 02:52:00,C,2450
923,2272,2025-08-26 03:19:00,B,1516
924,2274,2026-03-12 22:57:00,B,1537
925,2275,2025-06-13 05:52:00,C,1754
926,2277,2025-07-31 18:15:00,A,1429
927,2282,2024-11-17 11:32:00,B,6250
928,2285,2024-04-02 15:55:00,C,3798
929,2288,2024-03-27 13:20:00,A,793
930,2295,2025-10-18 21:31:00,C,3416
931,2297,2026-05-27 19:28:00,A,2850
932,2301,2025-07-02 05:16:00,A,6943
933,2305,2026-01-31 08:24:00,C,2493
934,2306,2025-08-26 05:06:00,B,5101
935,2318,2024-12-29 18:37:00,C,5552
936,2319,2026-05-18 06:57:00,A,7039
937,2320,2025-07-04 18:22:00,A,7194
938,2322,2025-06-01 13:23:00,A,6213
939,2323,2025-06-23 08:13:00,A,6768
940,2326,2024-10-13 03:47:00,B,1776
941,2327,2025-03-19 11:59:00,A,2991
942,2329,2025-03-16 19:33:00,A,7118
943,2335,2026-06-18 13:05:00,A,5449
944,2337,2025-06-17 06:48:00,A,3391
945,2338,2025-08-14 07:57:00,B,3477
946,2341,2025-10-08 00:31:00,A,2842
947,2342,2024-07-21 15:15:00,A,1134
948,2344,2025-01-07 06:09:00,A,4337
949,2345,2025-02-24 22:18:00,A,7785
950,2346,2024-08-26 23:04:00,A,4927
951,2348,2025-02-04 01:08:00,B,5606
952,2353,2026-07-10 19:55:00,A,6216
953,2357,2026-03-31 00:58:00,A,6703
954,2358,2024-05-22 10:01:00,A,1485
955,2359,2025-07-26 16:40:00,A,2464
956,2360,2026-03-22 03:10:00,A,2122
957,2361,2024-07-16 00:15:00,A,2855
958,2362,2024-09-09 21:55:00,C,4568
959,2366,2026-07-28 23:24:00,A,2094
960,2370,2024-10-18 09:57:00,A,4842
961,2374,2025-11-11 10:28:00,A,6329
962,2376,2024-11-07 18:41:00,C,1273
963,2381,2024-08-31 08:42:00,A,4496
964,2389,2025-06-02 23:04:00,B,6945
965,2393,2026-04-27 06:39:00,B,2200
966,2397,2026-09-19 08:59:00,B,3909
967,2401,2025-08-29 00:40:00,B,4890
968,2402,2025-03-09 23:15:00,A,4975
969,2405,2026-05-26 23:59:00,A,2052
970,2408,2024-12-05 19:59:00,A,1903
971,2410,2025-01-29 12:06:00,B,7201
972,2412,2024-11-14 07:50:00,A,1909
973,2413,2025-02-20 16:44:00,A,2646
974,2414,2025-11-19 07:53:00,B,6054
975,2418,2025-02-07 01:16:00,A,4743
976,2421,2026-04-08 20:41:00,C,6320
977,2422,2025-11-10 16:52:00,B,2880
978,2424,2026-09-06 18:29:00,A,5199
979,2427,2025-03-13 08:56:00,A,3239
980,2429,2025-06-20 19:27:00,A,3964
981,2430,2024-12-17 03:12:00,B,2084
982,2432,2025-07-17 17:10:00,C,6845
983,2438,2025-05-13 10:26:00,A,6384
984,2441,2025-07-30 03:48:00,A,3518
985,2442,2025-08-30 06:24:00,C,4553
986,2443,2026-01-15 11:42:00,A,2928
987,2446,2025-01-20 02:33:00,C,6703
988,2449,2024-07-22 11:43:00,A,3451
989,2457,2024-12-03 14:59:00,A,7767
990,2458,2024-08-28 08:41:00,C,5062
991,2460,2026-04-02 09:43:00,A,4224
992,2472,2026-08-04 19:58:00,A,528
993,2473,2026-02-26 17:07:00,A,5570
994,2481,2026-04-06 01:07:00,A,5723
995,2484,2026-08-11 01:50:00,C,7406
996,2488,2024-11-14 08:10:00,B,1782
997,2491,2026-02-14 02:43:00,A,90
998,2495,2025-12-27 08:46:00,A,5576
999,2497,2025-06-09 20:26:00,A,4118
1000,2498,2026-02-06 15:37:00,A,5807
1001,2500,2025-10-24 12:27:00,A,5315
1002,2501,2025-06-24 08:36:00,A,2274
1003,2505,2026-01-31 12:43:00,B,7087
1004,2506,2026-08-18 10:09:00,A,461
1005,2510,2025-10-09 09:00:00,B,5133
1006,2511,2025-06-19 13:07:00,A,2198
1007,2512,2024-07-31 22:43:00,A,5571
1008,2515,2026-08-22 00:57:00,C,6504
1009,2519,2024-11-07 23:01:00,A,3610
1010,2523,2025-07-12 11:30:00,A,4730
1011,2525,2026-07-17 23:55:00,A,2175
1012,2529,2025-08-16 03:04:00,C,6070
1013,2530,2025-09-05 22:34:00,A,1368
1014,2531,2024-06-23 11:31:00,A,892
1015,2532,2026-04-26 17:25:00,C,6470
1016,2535,2025-09-01 19:36:00,A,1323
1017,2537,2025-02-04 15:11:00,A,6226
1018,2539,2026-02-12 14:30:00,A,958
1019,2541,2026-01-27 09:04:00,C,5537
1020,2549,2026-04-27 18:40:00,A,7942
1021,2551,2026-06-16 02:34:00,A,2390
1022,2552,2024-11-02 06:18:00,A,820
1023,2553,2024-06-16 02:16:00,B,7211
1024,2557,2024-06-09 09:13:00,A,6761
1025,2559,2024-07-19 14:38:00,C,7006
1026,2562,2025-03-05 14:55:00,B,832
1027,2565,2024-05-08 05:33:00,A,4371
1028,2566,2026-06-07 18:37:00,A,3574
1029,2569,2025-10-14 16:25:00,A,4604
1030,2570,2026-06-26 15:52:00,A,2438
1031,2571,2025-10-10 15:46:00,B,3611
1032,2572,2026-08-09 03:58:00,A,6707
1033,2574,2026-01-05 13:39:00,C,3424
1034,2576,2024-08-18 23:26:00,A,310
1035,2577,2025-06-05 13:58:00,B,969
1036,2579,2025-05-25 14:31:00,A,3426
1037,2580,2024-06-11 09:11:00,C,7762
1038,2584,2024-10-27 17:03:00,A,442
1039,2585,2026-02-09 05:25:00,A,2380
1040,2586,2024-05-19 00:17:00,B,3231
1041,2587,2025-08-30 21:21:00,B,3064
1042,2589,2025-01-18 01:57:00,A,4096
1043,2591,2024-11-15 03:03:00,A,1097
1044,2595,2025-08-23 20:15:00,A,7736
1045,2597,2026-01-08 07:22:00,A,2173
1046,2598,2025-07-05 04:40:00,A,7046
1047,2600,2026-06-14 12:54:00,A,5661
1048,2601,2025-10-18 10:34:00,C,4052
1049,2603,2024-12-01 11:22:00,C,2253
1050,2604,2026-04-20 22:55:00,A,4750
1051,2605,2025-03-20 15:15:00,A,2435
1052,2607,2025-02-07 16:55:00,A,2604
1053,2612,2025-08-18 23:28:00,C,2902
1054,2613,2026-08-13 08:20:00,B,7652
1055,2614,2024-10-21 13:46:00,A,2850
1056,2617,2026-01-10 21:01:00,C,5641
1057,2619,2025-07-26 18:42:00,A,4434
1058,2627,2024-12-24 20:05:00,B,4772
1059,2629,2024-10-22 03:30:00,C,4961
1060,2631,2025-12-25 14:17:00,B,4035
1061,2637,2025-03-16 17:07:00,A,1176
1062,2638,2026-05-06 19:16:00,A,1832
1063,2639,2026-06-07 06:59:00,A,5256
1064,2643,2024-04-15 22:08:00,C,1283
1065,2644,2024-12-26 13:01:00,B,627
1066,2646,2026-06-15 13:44:00,A,1197
1067,2647,2024-09-27 16:17:00,A,1922
1068,2648,2024-08-21 11:48:00,A,5636
1069,2650,2025-02-22 18:27:00,A,476
1070,2651,2024-10-30 10:42:00,A,3133
1071,2654,2024-04-06 23:33:00,B,2322
1072,2655,2026-04-19 10:32:00,A,4219
1073,2659,2026-03-02 04:31:00,A,6057
1074,2664,2026-03-26 14:30:00,B,4241
1075,2669,2025-07-10 02:57:00,C,5579
1076,2670,2025-08-23 04:05:00,A,5438
1077,2671,2026-07-16 20:36:00,A,5797
1078,2673,2025-04-05 20:23:00,C,1332
1079,2674,2026-05-28 05:10:00,A,2517
1080,2675,2025-11-04 20:40:00,B,1143
1081,2679,2025-07-24 21:17:00,A,396
1082,2683,2026-01-22 17:22:00,C,4457
1083,2688,2025-07-30 07:20:00,C,2292
1084,2691,2025-06-19 22:34:00,A,3536
1085,2692,2026-03-26 01:38:00,A,5012
1086,2694,2026-07-01 22:40:00,A,3197
1087,2695,2025-05-27 18:40:00,A,5376
1088,2698,2025-03-01 00:07:00,A,3917
1089,2699,2026-06-28 05:20:00,A,7170
1090,2703,2026-05-03 15:44:00,A,5415
1091,2705,2026-07-08 07:38:00,A,3017
1092,2707,2024-08-16 12:45:00,A,3182
1093,2708,2025-07-19 13:39:00,A,3777
1094,2710,2025-02-12 16:28:00,B,2597
1095,2711,2026-08-07 02:26:00,C,5232
1096,2713,2024-05-10 21:11:00,A,1929
1097,2714,2025-08-17 08:04:00,C,5635
1098,2715,2025-07-20 22:22:00,A,6508
1099,2720,2024-04-21 01:03:00,A,7192
1100,2721,2026-03-08 07:43:00,A,4749
1101,2724,2025-12-04 15:41:00,B,7869
1102,2728,2026-06-11 19:45:00,C,4610
1103,2731,2025-10-17 06:59:00,A,4168
1104,2733,2026-01-18 17:40:00,A,3949
1105,2734,2025-09-06 08:07:00,C,4736
1106,2737,2025-09-27 04:52:00,A,2422
1107,2738,2024-05-02 07:57:00,A,208
1108,2739,2025-03-11 22:47:00,A,6462
1109,2740,2025-03-22 15:30:00,A,4627
1110,2745,2026-05-08 15:59:00,B,6062
1111,2748,2025-07-22 22:40:00,C,1919
1112,2749,2025-02-26 13:17:00,A,6092
1113,2752,2024-05-19 01:49:00,B,6260
1114,2753,2024-05-03 03:13:00,C,2578
1115,2754,2025-10-10 13:58:00,B,2486
1116,2755,2024-06-22 05:32:00,B,4256
1117,2759,2024-01-31 11:30:00,B,5642
1118,2760,2024-10-21 21:30:00,C,1729
1119,2761,2024-05-25 00:13:00,B,2196
1120,2762,2025-07-21 19:29:00,C,7667
1121,2763,2026-06-21 23:55:00,A,3973
1122,2765,2025-03-28 05:32:00,B,129
1123,2766,2026-08-24 09:36:00,A,6796
1124,2767,2024-07-03 07:40:00,A,3223
1125,2770,2025-04-01 10:01:00,C,7246
1126,2773,2026-07-08 10:34:00,A,3366
1127,2776,2024-04-22 19:34:00,B,1185
1128,2777,2024-07-17 21:29:00,A,2567
1129,2778,2026-02-15 01:51:00,C,818
1130,2780,2025-03-06 12:20:00,C,469
1131,2781,2025-07-28 23:18:00,A,6009
1132,2784,2025-02-28 05:36:00,C,4168
1133,2786,2025-10-28 15:15:00,A,5296
1134,2791,2026-03-03 06:42:00,A,1309
1135,2792,2025-03-17 07:12:00,A,233
1136,2798,2025-12-27 15:28:00,C,4953
1137,2801,2026-08-16 00:33:00,A,59
1138,2802,2026-05-25 07:04:00,A,882
1139,2804,2026-03-01 03:02:00,A,7143
1140,2805,2025-04-13 04:24:00,C,4410
1141,2808,2025-08-09 09:13:00,A,7091
1142,2809,2024-11-07 19:52:00,A,6792
1143,2810,2025-03-04 19:45:00,C,6067
1144,2811,2024-06-23 23:42:00,A,2431
1145,2813,2026-06-20 07:13:00,B,7297
1146,2814,2025-06-22 03:14:00,A,1403
1147,2815,2025-11-21 16:58:00,A,7348
1148,2816,2024-07-19 19:57:00,B,1306
1149,2817,2026-06-29 10:16:00,A,3946
1150,2820,2025-05-05 21:16:00,C,6735
1151,2822,2024-10-17 18:54:00,A,4992
1152,2823,2026-07-29 08:49:00,A,4833
1153,2825,2026-07-25 08:33:00,A,1163
1154,2826,2025-04-11 16:03:00,A,7699
1155,2830,2025-07-27 09:53:00,A,7452
1156,2831,2026-06-07 08:40:00,A,3328
1157,2834,2025-03-15 20:14:00,C,2148
1158,2835,2026-04-27 12:50:00,C,959
1159,2836,2024-07-21 16:15:00,A,3345
1160,2837,2025-09-22 03:21:00,B,4464
1161,2840,2025-07-05 18:30:00,A,4488
1162,2843,2024-02-28 07:39:00,A,4318
1163,2845,2024-04-23 07:57:00,A,6545
1164,2847,2024-06-09 06:11:00,A,5830
1165,2848,2025-01-02 23:30:00,A,7332
1166,2850,2024-09-18 02:03:00,A,4015
1167,2851,2024-05-30 05:41:00,A,3829
1168,2852,2026-05-13 09:11:00,B,7546
1169,2853,2026-05-20 14:20:00,A,1304
1170,2856,2025-02-19 21:19:00,A,286
1171,2857,2025-10-12 18:48:00,A,7595
1172,2858,2025-09-28 19:50:00,A,869
1173,2860,2024-02-03 10:46:00,A,2541
1174,2863,2025-01-08 13:58:00,A,660
1175,2864,2025-01-20 03:48:00,C,4964
1176,2866,2025-07-29 02:10:00,A,6294
1177,2868,2025-12-26 05:49:00,C,1435
1178,2872,2025-07-08 06:35:00,A,4272
1179,2874,2025-11-02 16:43:00,A,7667
1180,2884,2025-07-06 02:16:00,A,212
1181,2889,2025-09-19 04:33:00,A,4823
1182,2891,2024-11-22 23:21:00,A,6298
1183,2893,2026-05-24 22:45:00,C,6374
1184,2896,2024-11-21 17:29:00,C,7239
1185,2899,2026-06-05 10:54:00,A,3728
1186,2902,2026-04-18 23:53:00,C,1267
1187,2903,2026-01-31 15:50:00,C,2166
1188,2907,2025-09-22 06:42:00,A,1740
1189,2908,2025-06-30 21:32:00,B,5011
1190,2909,2025-12-14 05:35:00,A,33
1191,2918,2024-03-14 18:10:00,A,3918
1192,2919,2026-06-21 13:49:00,C,6995
1193,2923,2025-03-31 17:00:00,A,1109
1194,2924,2024-05-23 20:46:00,A,6557
1195,2925,2024-10-26 08:11:00,A,816
1196,2927,2024-07-22 06:58:00,C,4080
1197,2928,2024-03-21 02:35:00,A,5874
1198,2932,2024-10-12 19:39:00,A,719
1199,2933,2026-05-25 09:36:00,A,379
1200,2934,2025-06-01 23:43:00,B,243
1201,2937,2025-05-15 19:00:00,C,7851
1202,2940,2026-01-21 02:41:00,A,7545
1203,2941,2025-12-25 06:12:00,B,4256
1204,2942,2025-01-09 06:00:00,A,2509
1205,2943,2025-08-20 09:05:00,C,6267
1206,2948,2026-03-31 09:45:00,A,7424
1207,2955,2024-07-02 16:52:00,A,5101
1208,2959,2025-11-16 23:18:00,A,7105
1209,2960,2025-06-24 11:25:00,C,4847
1210,2962,2025-08-29 02:52:00,C,6956
1211,2963,2026-01-22 19:46:00,A,4728
1212,2965,2026-02-04 18:28:00,A,5437
1213,2968,2024-12-19 03:32:00,B,1663
1214,2971,2024-10-15 23:14:00,A,1627
1215,2975,2024-10-22 09:03:00,B,1877
1216,2977,2024-03-02 22:08:00,A,4274
1217,2980,2026-01-01 04:14:00,A,5432
1218,2981,2024-05-20 15:38:00,B,2915
1219,2983,2024-04-21 15:59:00,C,6800
1220,2984,2025-03-02 02:02:00,A,7167
1221,2986,2025-09-29 10:22:00,B,4185
1222,2989,2025-03-29 11:15:00,B,4854
1223,2991,2026-04-18 13:24:00,A,723
1224,2994,2024-09-10 12:32:00,C,5806
1225,2999,2026-07-05 05:08:00,A,2934
1226,3000,2024-09-21 12:18:00,A,2787
